date,fips,cases
2021-11-07,20027,1268
2021-11-07,20029,1438
2021-11-07,20031,1236
2021-11-07,20033,309
2021-11-07,20035,5703
2021-11-07,20037,6780
2021-11-07,20039,369
2021-11-07,20041,2979
2021-11-07,20043,1415
2021-11-07,20045,12654
2021-11-07,20047,398
2021-11-07,20049,308
2021-11-07,20051,4645
2021-11-07,20053,1412
2021-11-07,20055,7609
2021-11-07,20057,7236
2021-11-07,20059,3864
2021-11-07,20061,4819
2021-11-07,20063,488
2021-11-07,20065,324
2021-11-07,20067,1309
2021-11-07,20069,898
2021-11-07,20071,168
2021-11-07,20073,979
2021-11-07,20075,299
2021-11-07,20077,932
2021-11-07,20079,5193
2021-11-07,20081,586
2021-11-07,20083,242
2021-11-07,20085,2129
2021-11-07,20087,2634
2021-11-07,20089,458
2021-11-07,20091,78852
2021-11-07,20093,809
2021-11-07,20095,1222
2021-11-07,20097,401
2021-11-07,20099,3601
2021-11-07,20101,173
2021-11-07,20103,10498
2021-11-07,20105,374
2021-11-07,20107,1614
2021-11-07,20109,441
2021-11-07,20111,5553
2021-11-07,20115,1715
2021-11-07,20117,1517
2021-11-07,20113,4658
2021-11-07,20119,716
2021-11-07,20121,4407
2021-11-07,20123,815
2021-11-07,20125,5395
2021-11-07,20127,789
2021-11-07,20129,406
2021-11-07,20131,1974
2021-11-07,20133,2678
2021-11-07,20135,497
2021-11-07,20137,1479
2021-11-07,20139,2044
2021-11-07,20141,442
2021-11-07,20143,764
2021-11-07,20145,1509
2021-11-07,20147,933
2021-11-07,20149,2869
2021-11-07,20151,1274
2021-11-07,20153,465
2021-11-07,20155,11508
2021-11-07,20157,896
2021-11-07,20159,1487
2021-11-07,20161,8138
2021-11-07,20163,806
2021-11-07,20165,519
2021-11-07,20167,1198
2021-11-07,20169,8659
2021-11-07,20171,811
2021-11-07,20173,82446
2021-11-07,20175,4818
2021-11-07,20177,25961
2021-11-07,20179,509
2021-11-07,20181,890
2021-11-07,20183,409
2021-11-07,20185,623
2021-11-07,20187,296
2021-11-07,20189,866
2021-11-07,20191,3297
2021-11-07,20193,1403
2021-11-07,20195,504
2021-11-07,20197,930
2021-11-07,20199,261
2021-11-07,20201,840
2021-11-07,20203,301
2021-11-07,20205,1571
2021-11-07,20207,424
2021-11-07,20209,28230
2021-11-07,21001,3466
2021-11-07,21003,3836
2021-11-07,21005,3584
2021-11-07,21007,707
2021-11-07,21009,8049
2021-11-07,21011,1616
2021-11-07,21013,5854
2021-11-07,21015,21367
2021-11-07,21017,3216
2021-11-07,21019,8530
2021-11-07,21021,5421
2021-11-07,21023,1150
2021-11-07,21025,2046
2021-11-07,21027,2781
2021-11-07,21029,12237
2021-11-07,21031,2363
2021-11-07,21033,2450
2021-11-07,21035,5194
2021-11-07,21037,13254
2021-11-07,21039,647
2021-11-07,21041,1934
2021-11-07,21043,4603
2021-11-07,21045,2846
2021-11-07,21047,10311
2021-11-07,21049,5356
2021-11-07,21051,5139
2021-11-07,21053,2294
2021-11-07,21055,1265
2021-11-07,21057,1286
2021-11-07,21059,17244
2021-11-07,21061,1569
2021-11-07,21063,1350
2021-11-07,21065,2261
2021-11-07,21067,52201
2021-11-07,21069,2171
2021-11-07,21071,7207
2021-11-07,21073,7161
2021-11-07,21075,774
2021-11-07,21077,1282
2021-11-07,21079,2824
2021-11-07,21081,4457
2021-11-07,21083,7247
2021-11-07,21085,4825
2021-11-07,21087,2499
2021-11-07,21089,6508
2021-11-07,21091,1413
2021-11-07,21093,18220
2021-11-07,21095,5470
2021-11-07,21097,3356
2021-11-07,21099,3580
2021-11-07,21101,8037
2021-11-07,21103,2628
2021-11-07,21105,569
2021-11-07,21107,8382
2021-11-07,21109,2701
2021-11-07,21111,121482
2021-11-07,21113,8171
2021-11-07,21115,3784
2021-11-07,21117,25086
2021-11-07,21119,2427
2021-11-07,21121,7227
2021-11-07,21123,2376
2021-11-07,21125,12882
2021-11-07,21127,2689
2021-11-07,21129,1777
2021-11-07,21131,2209
2021-11-07,21133,3965
2021-11-07,21135,2606
2021-11-07,21137,4393
2021-11-07,21139,1439
2021-11-07,21141,5111
2021-11-07,21143,1974
2021-11-07,21151,15992
2021-11-07,21153,2225
2021-11-07,21155,3958
2021-11-07,21157,5049
2021-11-07,21159,1956
2021-11-07,21161,2600
2021-11-07,21145,10255
2021-11-07,21147,3787
2021-11-07,21149,1501
2021-11-07,21163,3486
2021-11-07,21165,857
2021-11-07,21167,4537
2021-11-07,21169,1932
2021-11-07,21171,2298
2021-11-07,21173,4546
2021-11-07,21175,2914
2021-11-07,21177,5728
2021-11-07,21179,8439
2021-11-07,21181,1205
2021-11-07,21183,4409
2021-11-07,21185,10245
2021-11-07,21187,1396
2021-11-07,21189,1021
2021-11-07,21191,2060
2021-11-07,21193,6230
2021-11-07,21195,10835
2021-11-07,21197,2594
2021-11-07,21199,11545
2021-11-07,21201,341
2021-11-07,21203,3206
2021-11-07,21205,3786
2021-11-07,21207,3927
2021-11-07,21209,8641
2021-11-07,21211,7142
2021-11-07,21213,3226
2021-11-07,21215,2907
2021-11-07,21217,5781
2021-11-07,21219,1794
2021-11-07,21221,2186
2021-11-07,21223,1261
2021-11-07,21225,2503
2021-11-07,21227,25865
2021-11-07,21229,2349
2021-11-07,21231,3570
2021-11-07,21233,2488
2021-11-07,21235,8960
2021-11-07,21237,1209
2021-11-07,21239,3498
2021-11-07,22001,10516
2021-11-07,22003,4735
2021-11-07,22005,21857
2021-11-07,22007,3664
2021-11-07,22009,7330
2021-11-07,22011,6112
2021-11-07,22013,2503
2021-11-07,22015,21795
2021-11-07,22017,39563
2021-11-07,22019,34556
2021-11-07,22021,2247
2021-11-07,22023,863
2021-11-07,22025,1781
2021-11-07,22027,2015
2021-11-07,22029,3231
2021-11-07,22031,4781
2021-11-07,22033,64024
2021-11-07,22035,1603
2021-11-07,22037,4498
2021-11-07,22039,5857
2021-11-07,22041,4702
2021-11-07,22043,3837
2021-11-07,22045,12516
2021-11-07,22047,5843
2021-11-07,22049,2779
2021-11-07,22051,69813
2021-11-07,22053,4738
2021-11-07,22055,39163
2021-11-07,22057,17987
2021-11-07,22059,2739
2021-11-07,22061,7088
2021-11-07,22063,24570
2021-11-07,22065,2246
2021-11-07,22067,4475
2021-11-07,22069,6670
2021-11-07,22071,46989
2021-11-07,22073,31615
2021-11-07,22075,4001
2021-11-07,22077,3915
2021-11-07,22079,21299
2021-11-07,22081,1406
2021-11-07,22083,4317
2021-11-07,22085,4521
2021-11-07,22087,6926
2021-11-07,22089,8904
2021-11-07,22091,1264
2021-11-07,22093,3532
2021-11-07,22095,6329
2021-11-07,22097,14188
2021-11-07,22099,8431
2021-11-07,22101,8546
2021-11-07,22103,43762
2021-11-07,22105,22813
2021-11-07,22107,532
2021-11-07,22109,19453
2021-11-07,22111,4031
2021-11-07,22113,10261
2021-11-07,22115,6354
2021-11-07,22117,7983
2021-11-07,22119,6652
2021-11-07,22121,4394
2021-11-07,22123,2007
2021-11-07,22125,1512
2021-11-07,22127,2635
2021-11-07,23001,11365
2021-11-07,23003,4224
2021-11-07,23005,22596
2021-11-07,23007,2533
2021-11-07,23009,3070
2021-11-07,23011,10350
2021-11-07,23013,2171
2021-11-07,23015,1913
2021-11-07,23017,5514
2021-11-07,23019,12621
2021-11-07,23021,1365
2021-11-07,23023,2117
2021-11-07,23025,4756
2021-11-07,23027,2599
2021-11-07,23029,2058
2021-11-07,23031,18518
2021-11-07,24001,9934
2021-11-07,24003,53659
2021-11-07,24005,77559
2021-11-07,24510,62204
2021-11-07,24009,5786
2021-11-07,24011,3281
2021-11-07,24013,12012
2021-11-07,24015,8989
2021-11-07,24017,14635
2021-11-07,24019,4203
2021-11-07,24021,24637
2021-11-07,24023,3403
2021-11-07,24025,21056
2021-11-07,24027,22876
2021-11-07,24029,1771
2021-11-07,24031,83102
2021-11-07,24033,100401
2021-11-07,24035,3947
2021-11-07,24039,3385
2021-11-07,24037,10103
2021-11-07,24041,2926
2021-11-07,24043,20119
2021-11-07,24045,11254
2021-11-07,24047,5071
2021-11-07,25001,18049
2021-11-07,25003,9245
2021-11-07,25005,82108
2021-11-07,25007,1866
2021-11-07,25009,114525
2021-11-07,25011,3511
2021-11-07,25013,66378
2021-11-07,25015,11797
2021-11-07,25017,161457
2021-11-07,25019,1947
2021-11-07,25021,65426
2021-11-07,25023,60077
2021-11-07,25025,108615
2021-11-07,25027,97224
2021-11-07,26001,1187
2021-11-07,26003,1025
2021-11-07,26005,15467
2021-11-07,26007,3380
2021-11-07,26009,2496
2021-11-07,26011,1886
2021-11-07,26013,1411
2021-11-07,26015,8250
2021-11-07,26017,15489
2021-11-07,26019,1739
2021-11-07,26021,19813
2021-11-07,26023,7596
2021-11-07,26025,19429
2021-11-07,26027,7320
2021-11-07,26029,2663
2021-11-07,26031,2991
2021-11-07,26033,7062
2021-11-07,26035,4023
2021-11-07,26037,10606
2021-11-07,26039,1457
2021-11-07,26041,6003
2021-11-07,26043,4121
2021-11-07,26045,13793
2021-11-07,26047,3564
2021-11-07,26049,54081
2021-11-07,26051,3426
2021-11-07,26053,1865
2021-11-07,26055,9338
2021-11-07,26057,9061
2021-11-07,26059,6439
2021-11-07,26061,4408
2021-11-07,26063,5036
2021-11-07,26065,32163
2021-11-07,26067,12196
2021-11-07,26069,3179
2021-11-07,26071,1486
2021-11-07,26073,9438
2021-11-07,26075,27134
2021-11-07,26077,30816
2021-11-07,26079,1860
2021-11-07,26081,96768
2021-11-07,26083,277
2021-11-07,26085,1015
2021-11-07,26087,12475
2021-11-07,26089,1730
2021-11-07,26091,15303
2021-11-07,26093,24308
2021-11-07,26095,1615
2021-11-07,26097,1335
2021-11-07,26099,125652
2021-11-07,26101,2601
2021-11-07,26103,8330
2021-11-07,26105,3341
2021-11-07,26107,4940
2021-11-07,26109,3479
2021-11-07,26111,10766
2021-11-07,26113,1907
2021-11-07,26115,21297
2021-11-07,26117,11195
2021-11-07,26119,1040
2021-11-07,26121,24447
2021-11-07,26123,6857
2021-11-07,26125,150362
2021-11-07,26127,3848
2021-11-07,26129,2816
2021-11-07,26131,649
2021-11-07,26133,3201
2021-11-07,26135,1005
2021-11-07,26137,3447
2021-11-07,26139,43084
2021-11-07,26141,1431
2021-11-07,26143,2736
2021-11-07,26145,29495
2021-11-07,26151,5167
2021-11-07,26153,862
2021-11-07,26155,9145
2021-11-07,26147,23124
2021-11-07,26149,8766
2021-11-07,26157,7741
2021-11-07,26159,9635
2021-11-07,26161,35006
2021-11-07,26163,204921
2021-11-07,26165,3883
2021-11-07,27001,1971
2021-11-07,27003,56920
2021-11-07,27005,5726
2021-11-07,27007,7197
2021-11-07,27009,7972
2021-11-07,27011,861
2021-11-07,27013,10197
2021-11-07,27015,4355
2021-11-07,27017,4772
2021-11-07,27019,14466
2021-11-07,27021,4535
2021-11-07,27023,2012
2021-11-07,27025,8861
2021-11-07,27027,10900
2021-11-07,27029,1431
2021-11-07,27031,261
2021-11-07,27033,2088
2021-11-07,27035,10203
2021-11-07,27037,60004
2021-11-07,27039,2931
2021-11-07,27041,6828
2021-11-07,27043,2326
2021-11-07,27045,2679
2021-11-07,27047,5125
2021-11-07,27049,6693
2021-11-07,27051,865
2021-11-07,27053,161064
2021-11-07,27055,2439
2021-11-07,27057,3141
2021-11-07,27059,6132
2021-11-07,27061,6685
2021-11-07,27063,1533
2021-11-07,27065,2064
2021-11-07,27067,8918
2021-11-07,27069,642
2021-11-07,27071,1461
2021-11-07,27073,1083
2021-11-07,27075,1157
2021-11-07,27077,497
2021-11-07,27079,4057
2021-11-07,27081,827
2021-11-07,27083,4839
2021-11-07,27087,965
2021-11-07,27089,1405
2021-11-07,27091,3508
2021-11-07,27085,6381
2021-11-07,27093,3827
2021-11-07,27095,4535
2021-11-07,27097,6070
2021-11-07,27099,6822
2021-11-07,27101,1435
2021-11-07,27103,4611
2021-11-07,27105,5011
2021-11-07,27107,953
2021-11-07,27109,19396
2021-11-07,27111,8743
2021-11-07,27113,2259
2021-11-07,27115,4523
2021-11-07,27117,1395
2021-11-07,27119,5478
2021-11-07,27121,1780
2021-11-07,27123,66439
2021-11-07,27125,626
2021-11-07,27127,2558
2021-11-07,27129,2470
2021-11-07,27131,10398
2021-11-07,27133,1645
2021-11-07,27135,2822
2021-11-07,27139,22716
2021-11-07,27141,16453
2021-11-07,27143,2273
2021-11-07,27145,30110
2021-11-07,27147,6182
2021-11-07,27149,1387
2021-11-07,27137,25466
2021-11-07,27151,1488
2021-11-07,27153,4384
2021-11-07,27155,563
2021-11-07,27157,3285
2021-11-07,27159,2652
2021-11-07,27161,3424
2021-11-07,27163,35500
2021-11-07,27165,1818
2021-11-07,27167,1114
2021-11-07,27169,6418
2021-11-07,27171,22740
2021-11-07,27173,1694
2021-11-07,28001,4660
2021-11-07,28003,5745
2021-11-07,28005,2072
2021-11-07,28007,3355
2021-11-07,28009,1506
2021-11-07,28011,6389
2021-11-07,28013,2819
2021-11-07,28015,1709
2021-11-07,28017,3045
2021-11-07,28019,1352
2021-11-07,28021,1334
2021-11-07,28023,2983
2021-11-07,28025,3099
2021-11-07,28027,4201
2021-11-07,28029,4510
2021-11-07,28031,4309
2021-11-07,28033,32567
2021-11-07,28035,13555
2021-11-07,28037,1217
2021-11-07,28039,5059
2021-11-07,28041,2216
2021-11-07,28043,3745
2021-11-07,28045,7782
2021-11-07,28047,34563
2021-11-07,28049,32255
2021-11-07,28051,2693
2021-11-07,28053,1302
2021-11-07,28055,193
2021-11-07,28057,4688
2021-11-07,28059,24658
2021-11-07,28061,3377
2021-11-07,28063,960
2021-11-07,28065,1725
2021-11-07,28067,13947
2021-11-07,28069,1426
2021-11-07,28071,8683
2021-11-07,28073,10556
2021-11-07,28075,12096
2021-11-07,28077,2147
2021-11-07,28079,4107
2021-11-07,28081,15814
2021-11-07,28083,4693
2021-11-07,28085,5484
2021-11-07,28087,11171
2021-11-07,28089,14756
2021-11-07,28091,4244
2021-11-07,28093,6530
2021-11-07,28095,6856
2021-11-07,28097,1804
2021-11-07,28099,6680
2021-11-07,28101,3863
2021-11-07,28103,1875
2021-11-07,28105,7175
2021-11-07,28107,6651
2021-11-07,28109,9631
2021-11-07,28111,2091
2021-11-07,28113,5882
2021-11-07,28115,6821
2021-11-07,28117,4863
2021-11-07,28119,1069
2021-11-07,28121,22271
2021-11-07,28123,4749
2021-11-07,28125,648
2021-11-07,28127,4499
2021-11-07,28129,2679
2021-11-07,28131,3633
2021-11-07,28133,4266
2021-11-07,28135,2299
2021-11-07,28137,4657
2021-11-07,28139,4764
2021-11-07,28141,3692
2021-11-07,28143,1612
2021-11-07,28145,6148
2021-11-07,28147,2202
2021-11-07,28149,6789
2021-11-07,28151,7522
2021-11-07,28153,4414
2021-11-07,28155,2041
2021-11-07,28157,1053
2021-11-07,28159,3164
2021-11-07,28161,2398
2021-11-07,28163,4498
2021-11-07,29001,3664
2021-11-07,29003,2846
2021-11-07,29005,687
2021-11-07,29007,3777
2021-11-07,29009,4368
2021-11-07,29011,1803
2021-11-07,29013,2349
2021-11-07,29015,2639
2021-11-07,29017,1787
2021-11-07,29019,25702
2021-11-07,29021,15381
2021-11-07,29023,6815
2021-11-07,29025,1147
2021-11-07,29027,7574
2021-11-07,29029,6385
2021-11-07,29031,13338
2021-11-07,29033,1385
2021-11-07,29035,1081
2021-11-07,29037,14554
2021-11-07,29039,1710
2021-11-07,29041,1058
2021-11-07,29043,13072
2021-11-07,29045,1011
2021-11-07,29047,15191
2021-11-07,29049,2889
2021-11-07,29051,13158
2021-11-07,29053,2796
2021-11-07,29055,3668
2021-11-07,29057,874
2021-11-07,29059,2282
2021-11-07,29061,1045
2021-11-07,29063,1485
2021-11-07,29065,1972
2021-11-07,29067,1660
2021-11-07,29069,4422
2021-11-07,29071,14708
2021-11-07,29073,2246
2021-11-07,29075,1295
2021-11-07,29077,45176
2021-11-07,29079,1602
2021-11-07,29081,1134
2021-11-07,29083,3346
2021-11-07,29085,1102
2021-11-07,29087,638
2021-11-07,29089,1457
2021-11-07,29091,5777
2021-11-07,29093,1386
2021-11-07,29095,56626
2021-11-07,29097,13817
2021-11-07,29099,32854
2021-11-07,29101,7329
2021-11-07,29103,533
2021-11-07,29105,5299
2021-11-07,29107,4739
2021-11-07,29109,5223
2021-11-07,29111,1749
2021-11-07,29113,9455
2021-11-07,29115,1861
2021-11-07,29117,2586
2021-11-07,29121,2216
2021-11-07,29123,2370
2021-11-07,29125,998
2021-11-07,29127,5250
2021-11-07,29119,4027
2021-11-07,29129,447
2021-11-07,29131,4085
2021-11-07,29133,2219
2021-11-07,29135,2622
2021-11-07,29137,1341
2021-11-07,29139,1549
2021-11-07,29141,2665
2021-11-07,29143,3334
2021-11-07,29145,7813
2021-11-07,29147,3463
2021-11-07,29149,1350
2021-11-07,29151,2194
2021-11-07,29153,1111
2021-11-07,29155,2055
2021-11-07,29157,3235
2021-11-07,29159,7443
2021-11-07,29161,6290
2021-11-07,29163,2553
2021-11-07,29165,6049
2021-11-07,29167,5156
2021-11-07,29169,5362
2021-11-07,29171,635
2021-11-07,29173,1549
2021-11-07,29175,3658
2021-11-07,29177,3014
2021-11-07,29179,793
2021-11-07,29181,1967
2021-11-07,29195,4122
2021-11-07,29197,418
2021-11-07,29199,426
2021-11-07,29201,7224
2021-11-07,29203,1003
2021-11-07,29205,948
2021-11-07,29183,62443
2021-11-07,29185,1273
2021-11-07,29186,2419
2021-11-07,29187,12111
2021-11-07,29189,130838
2021-11-07,29510,32870
2021-11-07,29207,4450
2021-11-07,29209,4007
2021-11-07,29211,1235
2021-11-07,29213,9059
2021-11-07,29215,3030
2021-11-07,29217,3120
2021-11-07,29219,5089
2021-11-07,29221,3972
2021-11-07,29223,1607
2021-11-07,29225,5773
2021-11-07,29227,227
2021-11-07,29229,2597
2021-11-07,30001,1498
2021-11-07,30003,3091
2021-11-07,30005,1339
2021-11-07,30007,871
2021-11-07,30009,1400
2021-11-07,30011,181
2021-11-07,30013,15628
2021-11-07,30015,738
2021-11-07,30017,2225
2021-11-07,30019,291
2021-11-07,30021,1686
2021-11-07,30023,1618
2021-11-07,30025,478
2021-11-07,30027,1738
2021-11-07,30029,19793
2021-11-07,30031,21109
2021-11-07,30033,146
2021-11-07,30035,2248
2021-11-07,30037,110
2021-11-07,30039,400
2021-11-07,30041,3289
2021-11-07,30043,1762
2021-11-07,30045,155
2021-11-07,30047,4313
2021-11-07,30049,11470
2021-11-07,30051,261
2021-11-07,30053,3391
2021-11-07,30057,1320
2021-11-07,30055,276
2021-11-07,30059,261
2021-11-07,30061,717
2021-11-07,30063,16637
2021-11-07,30065,646
2021-11-07,30067,2505
2021-11-07,30069,19
2021-11-07,30071,825
2021-11-07,30073,789
2021-11-07,30075,280
2021-11-07,30077,1392
2021-11-07,30079,164
2021-11-07,30081,5145
2021-11-07,30083,1816
2021-11-07,30085,2081
2021-11-07,30087,1677
2021-11-07,30089,1433
2021-11-07,30091,517
2021-11-07,30093,5933
2021-11-07,30095,1189
2021-11-07,30097,568
2021-11-07,30099,869
2021-11-07,30101,986
2021-11-07,30103,95
2021-11-07,30105,1295
2021-11-07,30107,266
2021-11-07,30109,169
2021-11-07,30111,29550
2021-11-07,31001,4004
2021-11-07,31003,734
2021-11-07,31005,25
2021-11-07,31007,60
2021-11-07,31009,40
2021-11-07,31011,730
2021-11-07,31013,1551
2021-11-07,31015,251
2021-11-07,31017,346
2021-11-07,31019,7680
2021-11-07,31021,817
2021-11-07,31023,1120
2021-11-07,31025,3580
2021-11-07,31027,976
2021-11-07,31029,554
2021-11-07,31031,404
2021-11-07,31033,1337
2021-11-07,31035,931
2021-11-07,31037,1787
2021-11-07,31039,1202
2021-11-07,31041,1271
2021-11-07,31043,4778
2021-11-07,31045,1082
2021-11-07,31047,3845
2021-11-07,31049,209
2021-11-07,31051,779
2021-11-07,31053,5991
2021-11-07,31055,88426
2021-11-07,31057,242
2021-11-07,31059,714
2021-11-07,31061,322
2021-11-07,31063,384
2021-11-07,31065,681
2021-11-07,31067,2551
2021-11-07,31069,219
2021-11-07,31071,265
2021-11-07,31073,250
2021-11-07,31075,77
2021-11-07,31077,274
2021-11-07,31079,10097
2021-11-07,31081,1306
2021-11-07,31083,296
2021-11-07,31085,75
2021-11-07,31087,346
2021-11-07,31089,1265
2021-11-07,31091,83
2021-11-07,31093,736
2021-11-07,31095,832
2021-11-07,31097,707
2021-11-07,31099,849
2021-11-07,31101,975
2021-11-07,31103,88
2021-11-07,31105,548
2021-11-07,31107,1097
2021-11-07,31109,42799
2021-11-07,31111,5448
2021-11-07,31113,99
2021-11-07,31115,60
2021-11-07,31119,5887
2021-11-07,31117,50
2021-11-07,31121,1102
2021-11-07,31123,774
2021-11-07,31125,532
2021-11-07,31127,928
2021-11-07,31129,609
2021-11-07,31131,2007
2021-11-07,31133,290
2021-11-07,31135,367
2021-11-07,31137,1400
2021-11-07,31139,804
2021-11-07,31141,5407
2021-11-07,31143,789
2021-11-07,31145,1593
2021-11-07,31147,925
2021-11-07,31149,135
2021-11-07,31151,2458
2021-11-07,31153,28745
2021-11-07,31155,3193
2021-11-07,31157,6195
2021-11-07,31159,2323
2021-11-07,31161,784
2021-11-07,31163,360
2021-11-07,31165,59
2021-11-07,31167,492
2021-11-07,31169,714
2021-11-07,31171,67
2021-11-07,31173,1067
2021-11-07,31175,474
2021-11-07,31177,2823
2021-11-07,31179,1264
2021-11-07,31181,502
2021-11-07,31183,75
2021-11-07,31185,2364
2021-11-07,32510,9071
2021-11-07,32001,3953
2021-11-07,32003,342841
2021-11-07,32005,4847
2021-11-07,32007,9155
2021-11-07,32009,62
2021-11-07,32011,217
2021-11-07,32013,2815
2021-11-07,32015,817
2021-11-07,32017,637
2021-11-07,32019,6782
2021-11-07,32021,572
2021-11-07,32023,4649
2021-11-07,32027,1122
2021-11-07,32029,217
2021-11-07,32031,66051
2021-11-07,32033,1355
2021-11-07,33001,6639
2021-11-07,33003,4089
2021-11-07,33005,6051
2021-11-07,33007,3700
2021-11-07,33009,6315
2021-11-07,33011,47637
2021-11-07,33013,14282
2021-11-07,33015,32264
2021-11-07,33017,13890
2021-11-07,33019,3653
2021-11-07,34001,39937
2021-11-07,34003,120734
2021-11-07,34005,55508
2021-11-07,34007,68957
2021-11-07,34009,12760
2021-11-07,34011,21222
2021-11-07,34013,106891
2021-11-07,34015,39007
2021-11-07,34017,97974
2021-11-07,34019,12178
2021-11-07,34021,39978
2021-11-07,34023,107117
2021-11-07,34025,93617
2021-11-07,34027,58658
2021-11-07,34029,96799
2021-11-07,34031,82257
2021-11-07,34033,7976
2021-11-07,34035,35163
2021-11-07,34037,17705
2021-11-07,34039,80099
2021-11-07,34041,12353
2021-11-07,35001,78333
2021-11-07,35003,232
2021-11-07,35005,13214
2021-11-07,35006,4438
2021-11-07,35007,1552
2021-11-07,35009,7487
2021-11-07,35011,276
2021-11-07,35013,31649
2021-11-07,35015,11098
2021-11-07,35017,2987
2021-11-07,35019,877
2021-11-07,35021,44
2021-11-07,35023,603
2021-11-07,35025,14468
2021-11-07,35027,3141
2021-11-07,35028,817
2021-11-07,35029,4117
2021-11-07,35031,15476
2021-11-07,35033,381
2021-11-07,35035,8803
2021-11-07,35037,1056
2021-11-07,35039,5161
2021-11-07,35041,2814
2021-11-07,35043,16591
2021-11-07,35045,22983
2021-11-07,35047,2698
2021-11-07,35049,13750
2021-11-07,35051,1106
2021-11-07,35053,1794
2021-11-07,35055,2563
2021-11-07,35057,1821
2021-11-07,35059,546
2021-11-07,35061,9866
2021-11-07,36001,32146
2021-11-07,36003,5190
2021-11-07,36007,25900
2021-11-07,36009,8503
2021-11-07,36011,9049
2021-11-07,36013,13148
2021-11-07,36015,11643
2021-11-07,36017,4947
2021-11-07,36019,7239
2021-11-07,36021,5190
2021-11-07,36023,5687
2021-11-07,36025,3823
2021-11-07,36027,36401
2021-11-07,36029,111900
2021-11-07,36031,2642
2021-11-07,36033,4616
2021-11-07,36035,6911
2021-11-07,36037,7580
2021-11-07,36039,4586
2021-11-07,36041,469
2021-11-07,36043,7329
2021-11-07,36045,9788
2021-11-07,36049,3810
2021-11-07,36051,6200
2021-11-07,36053,6620
2021-11-07,36055,88522
2021-11-07,36057,6387
2021-11-07,36059,217726
2021-11-07,36063,25360
2021-11-07,36065,30071
2021-11-07,36067,54811
2021-11-07,36069,10065
2021-11-07,36071,59015
2021-11-07,36073,4773
2021-11-07,36075,12550
2021-11-07,36077,4839
2021-11-07,36079,12716
2021-11-07,36083,15702
2021-11-07,36087,54049
2021-11-07,36091,21555
2021-11-07,36093,17657
2021-11-07,36095,2439
2021-11-07,36097,1685
2021-11-07,36099,2855
2021-11-07,36101,10909
2021-11-07,36089,11475
2021-11-07,36103,244348
2021-11-07,36105,8802
2021-11-07,36107,5596
2021-11-07,36109,6798
2021-11-07,36111,17760
2021-11-07,36113,6059
2021-11-07,36115,5206
2021-11-07,36117,8858
2021-11-07,36119,144942
2021-11-07,36121,4665
2021-11-07,36123,1773
2021-11-07,37001,26591
2021-11-07,37003,6526
2021-11-07,37005,1625
2021-11-07,37007,3918
2021-11-07,37009,3465
2021-11-07,37011,2775
2021-11-07,37013,7270
2021-11-07,37015,2495
2021-11-07,37017,5499
2021-11-07,37019,16409
2021-11-07,37021,28501
2021-11-07,37023,15864
2021-11-07,37025,33134
2021-11-07,37027,13607
2021-11-07,37029,1163
2021-11-07,37031,8448
2021-11-07,37033,3222
2021-11-07,37035,28580
2021-11-07,37037,6817
2021-11-07,37039,4656
2021-11-07,37041,2311
2021-11-07,37043,1661
2021-11-07,37045,18504
2021-11-07,37047,10146
2021-11-07,37049,14351
2021-11-07,37051,46163
2021-11-07,37053,2808
2021-11-07,37055,3912
2021-11-07,37057,25965
2021-11-07,37059,6499
2021-11-07,37061,10018
2021-11-07,37063,35288
2021-11-07,37065,7983
2021-11-07,37067,52201
2021-11-07,37069,9978
2021-11-07,37071,40243
2021-11-07,37073,1100
2021-11-07,37075,1334
2021-11-07,37077,8026
2021-11-07,37079,3340
2021-11-07,37081,68533
2021-11-07,37083,7965
2021-11-07,37085,18632
2021-11-07,37087,7533
2021-11-07,37089,15385
2021-11-07,37091,2865
2021-11-07,37093,7191
2021-11-07,37095,830
2021-11-07,37097,29117
2021-11-07,37099,5722
2021-11-07,37101,32643
2021-11-07,37103,1367
2021-11-07,37105,9487
2021-11-07,37107,9524
2021-11-07,37109,15158
2021-11-07,37113,5018
2021-11-07,37115,2813
2021-11-07,37117,3668
2021-11-07,37111,8682
2021-11-07,37119,158324
2021-11-07,37121,2078
2021-11-07,37123,4578
2021-11-07,37125,13751
2021-11-07,37127,15332
2021-11-07,37129,28822
2021-11-07,37131,2609
2021-11-07,37133,30094
2021-11-07,37135,11917
2021-11-07,37137,1736
2021-11-07,37139,5327
2021-11-07,37141,8850
2021-11-07,37143,1588
2021-11-07,37145,5141
2021-11-07,37147,29871
2021-11-07,37149,2358
2021-11-07,37151,22047
2021-11-07,37153,7177
2021-11-07,37155,25105
2021-11-07,37157,12332
2021-11-07,37159,26402
2021-11-07,37161,11531
2021-11-07,37163,11378
2021-11-07,37165,5773
2021-11-07,37167,11752
2021-11-07,37169,6355
2021-11-07,37171,12546
2021-11-07,37173,1988
2021-11-07,37175,3913
2021-11-07,37177,560
2021-11-07,37179,36665
2021-11-07,37181,6905
2021-11-07,37183,131431
2021-11-07,37185,2410
2021-11-07,37187,1606
2021-11-07,37189,6711
2021-11-07,37191,16769
2021-11-07,37193,10655
2021-11-07,37195,13317
2021-11-07,37197,6052
2021-11-07,37199,2845
2021-11-07,38001,399
2021-11-07,38003,1923
2021-11-07,38005,1338
2021-11-07,38007,102
2021-11-07,38009,1062
2021-11-07,38011,625
