Date,fips,vaccine
11-30-2021,51067,23056
11-30-2021,42045,367134
11-30-2021,20193,3003
11-30-2021,26059,16296
11-30-2021,37015,8823
11-30-2021,13209,2157
11-30-2021,55007,11428
11-30-2021,30079,381
11-30-2021,5113,6509
11-30-2021,49009,550
11-30-2021,42027,85460
11-30-2021,19039,4744
11-30-2021,13157,18769
11-30-2021,37115,11474
11-30-2021,48449,11265
11-30-2021,16029,2464
11-30-2021,37093,16649
11-30-2021,31071,548
11-30-2021,48227,13011
11-30-2021,56021,48833
11-30-2021,19007,5417
11-30-2021,41003,64542
11-30-2021,46099,115115
11-30-2021,37143,5934
11-30-2021,22103,137626
11-30-2021,48255,8205
11-30-2021,27015,15280
11-30-2021,42089,90899
11-30-2021,41011,34708
11-30-2021,51775,11804
11-30-2021,37157,41882
11-30-2021,22021,3547
11-30-2021,28017,7669
11-30-2021,37043,5618
11-30-2021,21149,4345
11-30-2021,40131,39465
11-30-2021,31125,957
11-30-2021,39037,18598
11-30-2021,31135,1077
11-30-2021,55087,110005
11-30-2021,22123,4127
11-30-2021,46079,5916
11-30-2021,40101,31686
11-30-2021,35037,3676
11-30-2021,45087,10440
11-30-2021,6059,2059435
11-30-2021,48473,20869
11-30-2021,21205,11591
11-30-2021,22045,29658
11-30-2021,18177,30015
11-30-2021,38059,12575
11-30-2021,27171,68242
11-30-2021,23003,42497
11-30-2021,8013,233246
11-30-2021,47017,12390
11-30-2021,4017,71216
11-30-2021,37071,103464
11-30-2021,47125,111324
11-30-2021,42095,172049
11-30-2021,1019,7735
11-30-2021,39069,13475
11-30-2021,47055,10615
11-30-2021,51735,5344
11-30-2021,19015,15550
11-30-2021,25023,328341
11-30-2021,48177,9545
11-30-2021,33017,75642
11-30-2021,39025,107711
11-30-2021,42009,16804
11-30-2021,30009,4791
11-30-2021,41009,29457
11-30-2021,18021,13721
11-30-2021,48487,6152
11-30-2021,28065,4515
11-30-2021,8017,561
11-30-2021,29075,2652
11-30-2021,26017,55240
11-30-2021,29139,5257
11-30-2021,41055,968
11-30-2021,21043,11925
11-30-2021,8031,500478
11-30-2021,21123,5818
11-30-2021,26135,3288
11-30-2021,29217,6730
11-30-2021,1117,71978
11-30-2021,28015,3778
11-30-2021,48101,443
11-30-2021,17133,19565
11-30-2021,30021,3072
11-30-2021,20183,1512
11-30-2021,48411,2068
11-30-2021,47153,4833
11-30-2021,29201,15635
11-30-2021,36029,584825
11-30-2021,13205,5056
11-30-2021,17083,11247
11-30-2021,13169,7376
11-30-2021,18137,12581
11-30-2021,21039,1822
11-30-2021,27101,4137
11-30-2021,27043,7301
11-30-2021,27083,13315
11-30-2021,13065,2123
11-30-2021,18175,10561
11-30-2021,23021,9719
11-30-2021,20017,1111
11-30-2021,45003,73829
11-30-2021,39169,48322
11-30-2021,47105,32373
11-30-2021,33003,32703
11-30-2021,48183,51515
11-30-2021,40097,16275
11-30-2021,1127,27851
11-30-2021,8079,588
11-30-2021,12043,4343
11-30-2021,18143,9821
11-30-2021,45009,6639
11-30-2021,45043,31930
11-30-2021,17169,3245
11-30-2021,20089,1242
11-30-2021,48193,4110
11-30-2021,47109,11379
11-30-2021,13055,3916
11-30-2021,21185,34892
11-30-2021,25021,501332
11-30-2021,56003,4075
11-30-2021,29215,7715
11-30-2021,37113,19811
11-30-2021,5013,1778
11-30-2021,6037,6431568
11-30-2021,51660,19847
11-30-2021,48087,857
11-30-2021,48025,14949
11-30-2021,34015,163675
11-30-2021,48095,1241
11-30-2021,28143,4454
11-30-2021,51650,75908
11-30-2021,5035,19005
11-30-2021,48335,2849
11-30-2021,26077,151519
11-30-2021,26031,13362
11-30-2021,26137,12853
11-30-2021,1031,19057
11-30-2021,48489,12404
11-30-2021,45075,43726
11-30-2021,23007,17722
11-30-2021,39157,37724
11-30-2021,39117,13597
11-30-2021,35007,6887
11-30-2021,1015,49219
11-30-2021,5033,26676
11-30-2021,19041,7778
11-30-2021,47123,18878
11-30-2021,24031,836401
11-30-2021,17045,7581
11-30-2021,16055,66295
11-30-2021,37141,29529
11-30-2021,51191,28776
11-30-2021,42113,2694
11-30-2021,55091,3371
11-30-2021,36103,1021690
11-30-2021,6047,128565
11-30-2021,19005,6794
11-30-2021,9011,192903
11-30-2021,5137,4271
11-30-2021,33005,44318
11-30-2021,16017,17500
11-30-2021,21173,11901
11-30-2021,27065,6339
11-30-2021,48149,11721
11-30-2021,31167,1530
11-30-2021,40111,15241
11-30-2021,45077,54850
11-30-2021,36115,37303
11-30-2021,51065,15811
11-30-2021,21193,14836
11-30-2021,40079,17878
11-30-2021,31113,151
11-30-2021,2220,5946
11-30-2021,17131,8402
11-30-2021,49057,137178
11-30-2021,6075,673421
11-30-2021,6103,24500
11-30-2021,48471,32289
11-30-2021,19145,7481
11-30-2021,27165,5774
11-30-2021,18031,11908
11-30-2021,1049,22112
11-30-2021,17041,8649
11-30-2021,56007,6065
11-30-2021,21135,4677
11-30-2021,28039,9135
11-30-2021,37077,34392
11-30-2021,8021,3639
11-30-2021,48403,3676
11-30-2021,21153,5741
11-30-2021,29151,5098
11-30-2021,13045,28891
11-30-2021,28005,4476
11-30-2021,18055,12200
11-30-2021,48437,2755
11-30-2021,36099,16945
11-30-2021,29009,14655
11-30-2021,47107,19944
11-30-2021,46091,2408
11-30-2021,55057,12935
11-30-2021,48341,8558
11-30-2021,46119,577
11-30-2021,19027,11660
11-30-2021,54061,16820
11-30-2021,1045,24297
11-30-2021,46067,3686
11-30-2021,42079,179671
11-30-2021,48143,14846
11-30-2021,41017,125217
11-30-2021,27095,13923
11-30-2021,20097,1171
11-30-2021,49021,22132
11-30-2021,17043,642115
11-30-2021,51097,3318
11-30-2021,55097,40340
11-30-2021,47175,3182
11-30-2021,40053,1730
11-30-2021,16079,5032
11-30-2021,19093,3165
11-30-2021,6015,10733
11-30-2021,20207,1246
11-30-2021,8109,2250
11-30-2021,29161,17956
11-30-2021,27033,5819
11-30-2021,26005,56852
11-30-2021,50009,2249
11-30-2021,46033,4272
11-30-2021,39143,28725
11-30-2021,51085,60021
11-30-2021,45049,11391
11-30-2021,47045,13730
11-30-2021,21159,5752
11-30-2021,19045,23401
11-30-2021,13091,2575
11-30-2021,30107,707
11-30-2021,21079,7816
11-30-2021,28105,23653
11-30-2021,20095,3174
11-30-2021,48179,8063
11-30-2021,19109,7235
11-30-2021,26091,48557
11-30-2021,40019,19354
11-30-2021,27049,28218
11-30-2021,27067,21180
11-30-2021,38011,1116
11-30-2021,8014,51848
11-30-2021,31007,212
11-30-2021,39051,20522
11-30-2021,12055,51294
11-30-2021,48039,197500
11-30-2021,13183,1583
11-30-2021,48407,9198
11-30-2021,5079,4201
11-30-2021,36097,10353
11-30-2021,39109,47029
11-30-2021,17195,29682
11-30-2021,17111,187031
11-30-2021,28073,34425
11-30-2021,22071,247730
11-30-2021,29023,13349
11-30-2021,20077,2381
11-30-2021,42057,4654
11-30-2021,18179,11053
11-30-2021,39019,10953
11-30-2021,40041,14911
11-30-2021,44005,59335
11-30-2021,48243,1116
11-30-2021,55131,72384
11-30-2021,54097,2075
11-30-2021,47035,26671
11-30-2021,13289,1198
11-30-2021,6013,845111
11-30-2021,21227,46813
11-30-2021,28001,15233
11-30-2021,31029,1194
11-30-2021,20115,5375
11-30-2021,39033,17344
11-30-2021,13103,14990
11-30-2021,13021,39622
11-30-2021,21195,28550
11-30-2021,22117,17819
11-30-2021,22083,8008
11-30-2021,13127,39425
11-30-2021,31049,571
11-30-2021,21073,28568
11-30-2021,50021,36998
11-30-2021,45065,5326
11-30-2021,26107,16953
11-30-2021,30023,4965
11-30-2021,16075,6779
11-30-2021,20111,17303
11-30-2021,55075,19967
11-30-2021,47179,71072
11-30-2021,29059,5558
11-30-2021,13281,1821
11-30-2021,13259,1311
11-30-2021,16035,3357
11-30-2021,29177,8498
11-30-2021,31015,627
11-30-2021,46071,1402
11-30-2021,1063,3761
11-30-2021,1071,23197
11-30-2021,40025,632
11-30-2021,39041,140829
11-30-2021,40135,14974
11-30-2021,20049,792
11-30-2021,20145,3183
11-30-2021,46039,1875
11-30-2021,5075,7037
11-30-2021,12125,5124
11-30-2021,48069,2883
11-30-2021,8001,315838
11-30-2021,40027,139321
11-30-2021,20031,4032
11-30-2021,13095,22672
11-30-2021,20105,1225
11-30-2021,18039,81001
11-30-2021,37103,4420
11-30-2021,4023,43302
11-30-2021,13061,1104
11-30-2021,2195,2226
11-30-2021,16073,3520
11-30-2021,17153,1979
11-30-2021,29207,10719
11-30-2021,54017,397
11-30-2021,28011,16485
11-30-2021,39165,136429
11-30-2021,39039,17330
11-30-2021,39125,7393
11-30-2021,39127,13620
11-30-2021,48249,20116
11-30-2021,46087,2878
11-30-2021,39049,762927
11-30-2021,48319,1902
11-30-2021,39081,30006
11-30-2021,13299,8730
11-30-2021,20037,17002
11-30-2021,27059,15813
11-30-2021,19047,8446
11-30-2021,19101,8218
11-30-2021,51009,14006
11-30-2021,28037,3387
11-30-2021,5019,10107
11-30-2021,13075,6265
11-30-2021,45021,18220
11-30-2021,10005,144721
11-30-2021,46005,8280
11-30-2021,26067,28206
11-30-2021,55023,8674
11-30-2021,44001,34562
11-30-2021,13107,6863
11-30-2021,20067,3088
11-30-2021,31155,10298
11-30-2021,47007,4926
11-30-2021,21041,4529
11-30-2021,49001,2844
11-30-2021,47133,7416
11-30-2021,39121,5761
11-30-2021,39135,16254
11-30-2021,54067,7511
11-30-2021,51113,6808
11-30-2021,19099,20245
11-30-2021,39035,725659
11-30-2021,51149,21237
11-30-2021,18147,8469
11-30-2021,8101,86924
11-30-2021,4007,29065
11-30-2021,21115,10390
11-30-2021,54075,1986
11-30-2021,13237,3244
11-30-2021,1047,15160
11-30-2021,48081,1217
11-30-2021,8005,401416
11-30-2021,20057,13046
11-30-2021,29175,8539
11-30-2021,48093,5785
11-30-2021,47059,30051
11-30-2021,47023,5690
11-30-2021,6113,137095
11-30-2021,19183,11633
11-30-2021,16063,1894
11-30-2021,29041,2628
11-30-2021,27013,37590
11-30-2021,18023,14353
11-30-2021,54001,1170
11-30-2021,6091,0
11-30-2021,47065,192886
11-30-2021,29229,6181
11-30-2021,44007,409280
11-30-2021,18009,5015
11-30-2021,50013,5291
11-30-2021,12037,5534
11-30-2021,17029,21370
11-30-2021,1069,41922
11-30-2021,41025,3203
11-30-2021,32007,20005
11-30-2021,38091,817
11-30-2021,20201,2641
11-30-2021,13069,12610
11-30-2021,18141,147222
11-30-2021,30103,309
11-30-2021,18019,66232
11-30-2021,39011,16727
11-30-2021,30011,361
11-30-2021,29001,10592
11-30-2021,26021,79819
11-30-2021,48325,26121
11-30-2021,36069,68956
11-30-2021,36035,26697
11-30-2021,27113,6954
11-30-2021,19021,12219
11-30-2021,45041,69278
11-30-2021,48309,120755
11-30-2021,40047,28076
11-30-2021,26117,25163
11-30-2021,13019,3704
11-30-2021,39085,138428
11-30-2021,19061,57901
11-30-2021,48363,10085
11-30-2021,17157,15244
11-30-2021,19049,55769
11-30-2021,13277,8965
11-30-2021,37039,14855
11-30-2021,32013,6454
11-30-2021,54033,14306
11-30-2021,19189,5098
11-30-2021,37123,10605
11-30-2021,42005,34672
11-30-2021,17145,9551
11-30-2021,20013,5258
11-30-2021,21101,20941
11-30-2021,5131,57776
11-30-2021,13293,9896
11-30-2021,51153,306665
11-30-2021,35057,6794
11-30-2021,48083,2832
11-30-2021,8115,1084
11-30-2021,54091,780
11-30-2021,55078,3241
11-30-2021,48311,318
11-30-2021,26145,93859
11-30-2021,19087,9976
11-30-2021,19195,3590
11-30-2021,20169,24926
11-30-2021,22079,58976
11-30-2021,51005,5581
11-30-2021,30075,348
11-30-2021,31119,14788
11-30-2021,18103,13845
11-30-2021,21025,6027
11-30-2021,21007,2742
11-30-2021,37073,5470
11-30-2021,39057,101539
11-30-2021,17141,26749
11-30-2021,21027,8164
11-30-2021,21045,5344
11-30-2021,56043,3030
11-30-2021,29025,3277
11-30-2021,31055,338467
11-30-2021,16057,20318
11-30-2021,21113,26531
11-30-2021,22125,12950
11-30-2021,8047,3411
11-30-2021,48369,3552
11-30-2021,5117,3212
11-30-2021,27121,5864
11-30-2021,48455,5382
11-30-2021,54007,1733
11-30-2021,17183,32003
11-30-2021,48253,8208
11-30-2021,1065,8254
11-30-2021,47141,38176
11-30-2021,54087,732
11-30-2021,13005,1542
11-30-2021,2240,2142
11-30-2021,29033,4018
11-30-2021,8083,14914
11-30-2021,36063,128436
11-30-2021,48233,6721
11-30-2021,18101,4755
11-30-2021,26001,5797
11-30-2021,19075,7091
11-30-2021,30049,37731
11-30-2021,5149,9590
11-30-2021,26011,7215
11-30-2021,29163,6441
11-30-2021,37027,35864
11-30-2021,39071,15033
11-30-2021,19181,28211
11-30-2021,38051,1018
11-30-2021,24047,34658
11-30-2021,54011,20736
11-30-2021,48285,7907
11-30-2021,53035,163403
11-30-2021,28027,10274
11-30-2021,54071,2678
11-30-2021,6107,217678
11-30-2021,38103,1567
11-30-2021,1059,12653
11-30-2021,31047,10335
11-30-2021,26155,32693
11-30-2021,54077,11021
11-30-2021,27119,16665
11-30-2021,54025,12073
11-30-2021,37089,62512
11-30-2021,17081,15832
11-30-2021,31121,3108
11-30-2021,1113,20996
11-30-2021,1037,3986
11-30-2021,17077,27437
11-30-2021,12071,443730
11-30-2021,17067,7937
11-30-2021,50001,23660
11-30-2021,13179,26368
11-30-2021,5009,12842
11-30-2021,30061,2206
11-30-2021,30109,255
11-30-2021,28091,10307
11-30-2021,42087,20434
11-30-2021,48467,19668
11-30-2021,38069,1690
11-30-2021,49041,8364
11-30-2021,27125,2123
11-30-2021,31097,2561
11-30-2021,31021,3472
11-30-2021,13031,21634
11-30-2021,48433,514
11-30-2021,13085,3702
11-30-2021,8063,2520
11-30-2021,51740,80729
11-30-2021,33019,25251
11-30-2021,47089,25429
11-30-2021,21111,445705
11-30-2021,12051,18600
11-30-2021,51023,15663
11-30-2021,16043,5001
11-30-2021,33011,244515
11-30-2021,12075,18291
11-30-2021,55003,9959
11-30-2021,13187,4081
11-30-2021,48065,1960
11-30-2021,48415,7255
11-30-2021,1027,5233
11-30-2021,13319,2130
11-30-2021,2180,6224
11-30-2021,27137,122012
11-30-2021,28135,5236
11-30-2021,31045,3028
11-30-2021,39047,11400
11-30-2021,13101,639
11-30-2021,13161,1868
11-30-2021,21049,18121
11-30-2021,18087,8506
11-30-2021,18025,3714
11-30-2021,36013,68568
11-30-2021,49015,4086
11-30-2021,42059,15648
11-30-2021,28079,9917
11-30-2021,5001,9048
11-30-2021,5115,29394
11-30-2021,13189,4254
11-30-2021,28103,5348
11-30-2021,9001,695558
11-30-2021,18121,6326
11-30-2021,37159,57654
11-30-2021,48275,1344
11-30-2021,12121,15776
11-30-2021,28129,4939
11-30-2021,1055,38926
11-30-2021,21085,12407
11-30-2021,39083,24886
11-30-2021,37029,5732
11-30-2021,48061,282825
11-30-2021,46095,627
11-30-2021,54051,3350
11-30-2021,54105,377
11-30-2021,53047,26713
11-30-2021,51105,11046
11-30-2021,26133,9276
11-30-2021,48209,128578
11-30-2021,22093,10051
11-30-2021,47015,4348
11-30-2021,46053,1927
11-30-2021,29109,13520
11-30-2021,21207,7599
11-30-2021,13241,4760
11-30-2021,39045,81974
11-30-2021,38073,2884
11-30-2021,34041,65158
11-30-2021,51145,11432
11-30-2021,54101,2534
11-30-2021,53043,5440
11-30-2021,51013,164444
11-30-2021,39029,46146
11-30-2021,17013,2027
11-30-2021,37011,8752
11-30-2021,22113,20877
11-30-2021,1099,8357
11-30-2021,31081,3900
11-30-2021,1033,24627
11-30-2021,28043,10083
11-30-2021,6039,74400
11-30-2021,21213,8673
11-30-2021,29017,3701
11-30-2021,41065,16212
11-30-2021,36049,12619
11-30-2021,47079,14159
11-30-2021,51141,6603
11-30-2021,17089,319673
11-30-2021,20191,9187
11-30-2021,30053,6531
11-30-2021,20209,83118
11-30-2021,47025,13202
11-30-2021,25017,1157509
11-30-2021,46035,10758
11-30-2021,16085,6170
11-30-2021,22127,5808
11-30-2021,55033,20383
11-30-2021,53013,1757
11-30-2021,8069,222332
11-30-2021,27039,11442
11-30-2021,39067,5990
11-30-2021,13137,9271
11-30-2021,8113,6213
11-30-2021,16065,17996
11-30-2021,5011,5634
11-30-2021,20117,5748
11-30-2021,48345,307
11-30-2021,41031,14030
11-30-2021,16067,7284
11-30-2021,39027,18079
11-30-2021,13201,1344
11-30-2021,5057,7677
11-30-2021,19169,56269
11-30-2021,13073,42937
11-30-2021,29077,133081
11-30-2021,48139,90259
11-30-2021,42093,12952
11-30-2021,10001,89893
11-30-2021,55121,17893
11-30-2021,55101,108126
11-30-2021,53015,60231
11-30-2021,41005,263466
11-30-2021,30015,1667
11-30-2021,27029,3466
11-30-2021,37009,13196
11-30-2021,5093,15159
11-30-2021,1061,9339
11-30-2021,35049,111064
11-30-2021,31087,868
11-30-2021,55063,74101
11-30-2021,48353,5738
11-30-2021,51181,3297
11-30-2021,24021,178686
11-30-2021,13141,1302
11-30-2021,36057,30312
11-30-2021,27159,6263
11-30-2021,17035,3939
11-30-2021,27037,268032
11-30-2021,48013,23451
11-30-2021,48481,18658
11-30-2021,13081,4477
11-30-2021,21139,4228
11-30-2021,21167,11083
11-30-2021,22023,1179
11-30-2021,46003,1354
11-30-2021,31139,2507
11-30-2021,47073,23514
11-30-2021,41035,32390
11-30-2021,51127,11286
11-30-2021,5007,133272
11-30-2021,51079,8900
11-30-2021,1039,13066
11-30-2021,18125,6729
11-30-2021,48419,8214
11-30-2021,13307,526
11-30-2021,48459,13159
11-30-2021,29085,3454
11-30-2021,48289,5779
11-30-2021,42115,16974
11-30-2021,13235,1810
11-30-2021,20099,8999
11-30-2021,5071,12069
11-30-2021,22085,8256
11-30-2021,13251,5162
11-30-2021,2122,25217
11-30-2021,12067,3137
11-30-2021,19077,5860
11-30-2021,29095,357963
11-30-2021,37063,204072
11-30-2021,20065,1676
11-30-2021,21029,33613
11-30-2021,29067,2979
11-30-2021,48443,392
11-30-2021,29049,8934
11-30-2021,19011,13775
11-30-2021,29143,5305
11-30-2021,41039,243738
11-30-2021,26003,5441
11-30-2021,22069,15055
11-30-2021,31053,17799
11-30-2021,5135,6276
11-30-2021,25027,522790
11-30-2021,27111,27514
11-30-2021,21091,4792
11-30-2021,37005,6042
11-30-2021,29125,3092
11-30-2021,35061,41259
11-30-2021,39171,15220
11-30-2021,37049,57176
11-30-2021,36059,996036
11-30-2021,2185,3427
11-30-2021,42069,130339
11-30-2021,34035,224790
11-30-2021,13135,301871
11-30-2021,12093,18276
11-30-2021,46135,13431
11-30-2021,51041,184398
11-30-2021,21075,3203
11-30-2021,16011,18846
11-30-2021,48133,6209
11-30-2021,8011,1353
11-30-2021,45033,12656
11-30-2021,51017,1734
11-30-2021,41053,50607
11-30-2021,26113,6821
11-30-2021,2170,37816
11-30-2021,27035,34102
11-30-2021,37081,298113
11-30-2021,35023,2258
11-30-2021,36047,1592230
11-30-2021,32003,1163215
11-30-2021,28031,8625
11-30-2021,46101,2883
11-30-2021,47167,22721
11-30-2021,47081,9913
11-30-2021,32029,789
11-30-2021,30067,8946
11-30-2021,13239,290
11-30-2021,31145,3670
11-30-2021,48217,13910
11-30-2021,55119,6662
11-30-2021,37129,134303
11-30-2021,12045,6551
11-30-2021,21093,60788
11-30-2021,12021,252685
11-30-2021,41029,119695
11-30-2021,48049,14248
11-30-2021,46065,11418
11-30-2021,13301,982
11-30-2021,51109,15267
11-30-2021,48017,2509
11-30-2021,40143,364808
11-30-2021,46041,3509
11-30-2021,46109,6557
11-30-2021,42061,20884
11-30-2021,39103,105215
11-30-2021,13129,9759
11-30-2021,51195,16104
11-30-2021,27073,3588
11-30-2021,55099,7712
11-30-2021,21083,15608
11-30-2021,51600,13513
11-30-2021,19067,7756
11-30-2021,18123,10179
11-30-2021,5043,8055
11-30-2021,13315,1333
11-30-2021,5109,4229
11-30-2021,17003,1576
11-30-2021,18007,3428
11-30-2021,19121,8191
11-30-2021,18089,250396
11-30-2021,31173,4394
11-30-2021,27031,4095
11-30-2021,38061,3794
11-30-2021,46085,2080
11-30-2021,21225,5434
11-30-2021,48161,6936
11-30-2021,48483,1899
11-30-2021,48291,33385
11-30-2021,48469,41737
11-30-2021,55009,155820
11-30-2021,22025,3556
11-30-2021,13185,32499
11-30-2021,18085,30168
11-30-2021,48321,15713
11-30-2021,48273,17439
11-30-2021,28125,2178
11-30-2021,29069,9995
11-30-2021,28049,122511
11-30-2021,6009,26927
11-30-2021,29171,1463
11-30-2021,32023,19900
11-30-2021,42131,14423
11-30-2021,49023,3951
11-30-2021,27143,6616
11-30-2021,36005,903147
11-30-2021,16059,3371
11-30-2021,42043,150276
11-30-2021,51685,7308
11-30-2021,13139,63189
11-30-2021,48145,7088
11-30-2021,31025,14222
11-30-2021,18015,6495
11-30-2021,39021,16343
11-30-2021,18029,28091
11-30-2021,12105,377949
11-30-2021,18109,35405
11-30-2021,50017,13752
11-30-2021,37193,29559
11-30-2021,8053,474
11-30-2021,53051,5121
11-30-2021,26109,15169
11-30-2021,37097,86505
11-30-2021,31115,186
11-30-2021,13133,7560
11-30-2021,37177,1818
11-30-2021,20153,1005
11-30-2021,19185,2516
11-30-2021,6041,205813
11-30-2021,26065,155910
11-30-2021,20023,1109
11-30-2021,28161,7373
11-30-2021,17125,6672
11-30-2021,40001,6863
11-30-2021,24009,58170
11-30-2021,55093,17245
11-30-2021,45019,244843
11-30-2021,45063,149850
11-30-2021,38093,10229
11-30-2021,48349,20684
11-30-2021,48151,1283
11-30-2021,29073,7133
11-30-2021,38089,10553
11-30-2021,21197,5979
11-30-2021,48301,0
11-30-2021,48099,32992
11-30-2021,13057,80871
11-30-2021,38085,1721
11-30-2021,29115,5101
11-30-2021,29111,3135
11-30-2021,48355,189638
11-30-2021,55137,10160
11-30-2021,27149,5177
11-30-2021,6045,53521
11-30-2021,5091,12175
11-30-2021,27151,4917
11-30-2021,35033,2696
11-30-2021,48365,7991
11-30-2021,20127,2918
11-30-2021,56015,4752
11-30-2021,48381,58634
11-30-2021,47051,15994
11-30-2021,4012,9327
11-30-2021,19037,6087
11-30-2021,51710,121273
11-30-2021,28085,12149
11-30-2021,8039,9209
11-30-2021,29083,9203
11-30-2021,16025,430
11-30-2021,48059,4818
11-30-2021,38049,2177
11-30-2021,48045,632
11-30-2021,38023,870
11-30-2021,54021,3255
11-30-2021,36071,232515
11-30-2021,54037,18487
11-30-2021,13039,24714
11-30-2021,40095,6974
11-30-2021,21099,6258
11-30-2021,13265,361
11-30-2021,29137,3543
11-30-2021,37017,14873
11-30-2021,35019,2751
11-30-2021,39161,11286
11-30-2021,51033,11724
11-30-2021,47029,16682
11-30-2021,56035,3049
11-30-2021,35045,80229
11-30-2021,42035,14899
11-30-2021,46089,314
11-30-2021,51001,21423
11-30-2021,48453,807941
11-30-2021,13173,1271
11-30-2021,20075,936
11-30-2021,26085,6472
11-30-2021,37053,14071
11-30-2021,13115,18790
11-30-2021,21233,5555
11-30-2021,48079,1408
11-30-2021,34009,62501
11-30-2021,29129,1175
11-30-2021,47091,6178
11-30-2021,53007,50127
11-30-2021,48295,1043
11-30-2021,55077,7731
11-30-2021,12013,4587
11-30-2021,28055,451
11-30-2021,21191,5915
11-30-2021,31075,115
11-30-2021,21069,6874
11-30-2021,27147,20340
11-30-2021,26111,45978
11-30-2021,11001,433878
11-30-2021,45091,123769
11-30-2021,17033,8504
11-30-2021,12079,7905
11-30-2021,34013,505776
11-30-2021,20133,3968
11-30-2021,48501,3234
11-30-2021,27081,2774
11-30-2021,12001,164248
11-30-2021,20135,1344
11-30-2021,13199,5431
11-30-2021,46013,19837
11-30-2021,25011,43341
11-30-2021,28045,17877
11-30-2021,56011,2056
11-30-2021,45027,14601
11-30-2021,40013,18638
11-30-2021,42011,215813
