date,fips,deaths
2021-11-07,54095,23
2021-11-07,54097,65
2021-11-07,54099,79
2021-11-07,54101,18
2021-11-07,54103,55
2021-11-07,54105,13
2021-11-07,54107,251
2021-11-07,54109,65
2021-11-07,55001,33
2021-11-07,55003,17
2021-11-07,55005,94
2021-11-07,55007,25
2021-11-07,55009,326
2021-11-07,55011,8
2021-11-07,55013,33
2021-11-07,55015,61
2021-11-07,55017,119
2021-11-07,55019,80
2021-11-07,55021,82
2021-11-07,55023,22
2021-11-07,55025,375
2021-11-07,55027,229
2021-11-07,55029,41
2021-11-07,55031,66
2021-11-07,55033,47
2021-11-07,55035,142
2021-11-07,55037,14
2021-11-07,55039,166
2021-11-07,55041,32
2021-11-07,55043,117
2021-11-07,55045,34
2021-11-07,55047,32
2021-11-07,55049,17
2021-11-07,55051,42
2021-11-07,55053,34
2021-11-07,55055,154
2021-11-07,55057,36
2021-11-07,55059,387
2021-11-07,55061,44
2021-11-07,55063,116
2021-11-07,55065,12
2021-11-07,55067,57
2021-11-07,55069,112
2021-11-07,55071,110
2021-11-07,55073,283
2021-11-07,55075,81
2021-11-07,55077,35
2021-11-07,55078,11
2021-11-07,55079,1637
2021-11-07,55081,56
2021-11-07,55083,77
2021-11-07,55085,92
2021-11-07,55087,276
2021-11-07,55089,122
2021-11-07,55091,10
2021-11-07,55093,47
2021-11-07,55095,86
2021-11-07,55097,102
2021-11-07,55099,12
2021-11-07,55101,461
2021-11-07,55103,29
2021-11-07,55105,248
2021-11-07,55107,35
2021-11-07,55111,71
2021-11-07,55113,35
2021-11-07,55115,91
2021-11-07,55117,189
2021-11-07,55109,86
2021-11-07,55119,47
2021-11-07,55121,52
2021-11-07,55123,62
2021-11-07,55125,57
2021-11-07,55127,193
2021-11-07,55129,28
2021-11-07,55131,227
2021-11-07,55133,737
2021-11-07,55135,187
2021-11-07,55137,54
2021-11-07,55139,272
2021-11-07,55141,138
2021-11-07,56001,35
2021-11-07,56003,54
2021-11-07,56005,106
2021-11-07,56007,40
2021-11-07,56009,38
2021-11-07,56011,18
2021-11-07,56013,126
2021-11-07,56015,39
2021-11-07,56017,9
2021-11-07,56019,16
2021-11-07,56021,198
2021-11-07,56023,22
2021-11-07,56025,187
2021-11-07,56027,5
2021-11-07,56029,79
2021-11-07,56031,25
2021-11-07,56033,50
2021-11-07,56035,20
2021-11-07,56037,91
2021-11-07,56039,14
2021-11-07,56041,27
2021-11-07,56043,35
2021-11-07,56045,9
2021-11-06,1001,151
2021-11-06,1003,574
2021-11-06,1005,79
2021-11-06,1007,92
2021-11-06,1009,183
2021-11-06,1011,44
2021-11-06,1013,99
2021-11-06,1015,506
2021-11-06,1017,144
2021-11-06,1019,62
2021-11-06,1021,165
2021-11-06,1023,27
2021-11-06,1025,84
2021-11-06,1027,69
2021-11-06,1029,60
2021-11-06,1031,193
2021-11-06,1033,206
2021-11-06,1035,60
2021-11-06,1037,43
2021-11-06,1039,189
2021-11-06,1041,74
2021-11-06,1043,298
2021-11-06,1045,187
2021-11-06,1047,207
2021-11-06,1049,267
2021-11-06,1051,288
2021-11-06,1053,139
2021-11-06,1055,510
2021-11-06,1057,83
2021-11-06,1059,106
2021-11-06,1061,129
2021-11-06,1063,44
2021-11-06,1065,88
2021-11-06,1067,66
2021-11-06,1069,416
2021-11-06,1071,192
2021-11-06,1073,1970
2021-11-06,1075,51
2021-11-06,1077,301
2021-11-06,1079,121
2021-11-06,1081,255
2021-11-06,1083,212
2021-11-06,1085,65
2021-11-06,1087,63
2021-11-06,1089,715
2021-11-06,1091,91
2021-11-06,1093,128
2021-11-06,1095,312
2021-11-06,1097,1361
2021-11-06,1099,66
2021-11-06,1101,763
2021-11-06,1103,389
2021-11-06,1105,40
2021-11-06,1107,84
2021-11-06,1109,107
2021-11-06,1111,66
2021-11-06,1113,61
2021-11-06,1117,362
2021-11-06,1115,349
2021-11-06,1119,40
2021-11-06,1121,291
2021-11-06,1123,202
2021-11-06,1125,628
2021-11-06,1127,375
2021-11-06,1129,52
2021-11-06,1131,39
2021-11-06,1133,103
2021-11-06,2013,3
2021-11-06,2016,0
2021-11-06,2020,342
2021-11-06,2050,27
2021-11-06,2068,1
2021-11-06,2070,6
2021-11-06,2090,90
2021-11-06,2100,1
2021-11-06,2110,10
2021-11-06,2122,59
2021-11-06,2130,9
2021-11-06,2150,8
2021-11-06,2158,8
2021-11-06,2170,106
2021-11-06,2180,2
2021-11-06,2185,6
2021-11-06,2188,7
2021-11-06,2195,2
2021-11-06,2198,6
2021-11-06,2220,4
2021-11-06,2230,0
2021-11-06,2240,10
2021-11-06,2261,8
2021-11-06,2275,0
2021-11-06,2290,5
2021-11-06,4001,495
2021-11-06,4003,357
2021-11-06,4005,369
2021-11-06,4007,267
2021-11-06,4009,119
2021-11-06,4011,16
2021-11-06,4012,100
2021-11-06,4013,12351
2021-11-06,4015,999
2021-11-06,4017,636
2021-11-06,4019,2769
2021-11-06,4021,1109
2021-11-06,4023,193
2021-11-06,4025,714
2021-11-06,4027,914
2021-11-06,5001,60
2021-11-06,5003,50
2021-11-06,5005,181
2021-11-06,5007,611
2021-11-06,5009,128
2021-11-06,5011,41
2021-11-06,5013,8
2021-11-06,5015,75
2021-11-06,5017,46
2021-11-06,5019,59
2021-11-06,5021,72
2021-11-06,5023,93
2021-11-06,5025,33
2021-11-06,5027,74
2021-11-06,5029,44
2021-11-06,5031,246
2021-11-06,5033,175
2021-11-06,5035,174
2021-11-06,5037,65
2021-11-06,5039,19
2021-11-06,5041,33
2021-11-06,5043,54
2021-11-06,5045,224
2021-11-06,5047,52
2021-11-06,5049,64
2021-11-06,5051,397
2021-11-06,5053,50
2021-11-06,5055,123
2021-11-06,5057,40
2021-11-06,5059,106
2021-11-06,5061,38
2021-11-06,5063,159
2021-11-06,5065,55
2021-11-06,5067,45
2021-11-06,5069,228
2021-11-06,5071,58
2021-11-06,5073,28
2021-11-06,5075,58
2021-11-06,5077,51
2021-11-06,5079,57
2021-11-06,5081,77
2021-11-06,5083,48
2021-11-06,5085,176
2021-11-06,5087,40
2021-11-06,5089,59
2021-11-06,5091,126
2021-11-06,5093,140
2021-11-06,5095,25
2021-11-06,5097,45
2021-11-06,5099,39
2021-11-06,5101,37
2021-11-06,5103,85
2021-11-06,5105,22
2021-11-06,5107,77
2021-11-06,5109,36
2021-11-06,5111,100
2021-11-06,5113,112
2021-11-06,5115,158
2021-11-06,5117,29
2021-11-06,5119,917
2021-11-06,5121,60
2021-11-06,5125,246
2021-11-06,5127,29
2021-11-06,5129,24
2021-11-06,5131,385
2021-11-06,5133,53
2021-11-06,5135,69
2021-11-06,5123,67
2021-11-06,5137,44
2021-11-06,5139,140
2021-11-06,5141,43
2021-11-06,5143,488
2021-11-06,5145,199
2021-11-06,5147,24
2021-11-06,5149,79
2021-11-06,6001,1440
2021-11-06,6003,0
2021-11-06,6005,66
2021-11-06,6007,288
2021-11-06,6009,82
2021-11-06,6011,19
2021-11-06,6013,1025
2021-11-06,6015,42
2021-11-06,6017,156
2021-11-06,6019,2170
2021-11-06,6021,46
2021-11-06,6023,116
2021-11-06,6025,765
2021-11-06,6027,41
2021-11-06,6029,1706
2021-11-06,6031,344
2021-11-06,6033,106
2021-11-06,6035,52
2021-11-06,6037,26719
2021-11-06,6039,291
2021-11-06,6041,247
2021-11-06,6043,17
2021-11-06,6045,90
2021-11-06,6047,606
2021-11-06,6049,9
2021-11-06,6051,4
2021-11-06,6053,606
2021-11-06,6055,103
2021-11-06,6057,91
2021-11-06,6059,5615
2021-11-06,6061,438
2021-11-06,6063,7
2021-11-06,6065,5240
2021-11-06,6067,2359
2021-11-06,6069,75
2021-11-06,6071,5815
2021-11-06,6073,4246
2021-11-06,6075,666
2021-11-06,6077,1782
2021-11-06,6079,350
2021-11-06,6081,626
2021-11-06,6083,532
2021-11-06,6085,1895
2021-11-06,6087,222
2021-11-06,6089,384
2021-11-06,6091,0
2021-11-06,6093,66
2021-11-06,6095,350
2021-11-06,6097,408
2021-11-06,6099,1359
2021-11-06,6101,180
2021-11-06,6103,120
2021-11-06,6105,11
2021-11-06,6107,1010
2021-11-06,6109,129
2021-11-06,6111,1180
2021-11-06,6113,255
2021-11-06,6115,83
2021-11-06,8001,911
2021-11-06,8003,44
2021-11-06,8005,950
2021-11-06,8007,4
2021-11-06,8009,5
2021-11-06,8011,27
2021-11-06,8013,287
2021-11-06,8014,83
2021-11-06,8015,31
2021-11-06,8017,7
2021-11-06,8019,5
2021-11-06,8021,37
2021-11-06,8023,12
2021-11-06,8025,24
2021-11-06,8027,7
2021-11-06,8029,87
2021-11-06,8031,957
2021-11-06,8033,4
2021-11-06,8035,328
2021-11-06,8037,31
2021-11-06,8039,23
2021-11-06,8041,1154
2021-11-06,8043,101
2021-11-06,8045,65
2021-11-06,8047,3
2021-11-06,8049,16
2021-11-06,8051,12
2021-11-06,8053,0
2021-11-06,8055,19
2021-11-06,8057,0
2021-11-06,8059,933
2021-11-06,8061,4
2021-11-06,8063,20
2021-11-06,8065,1
2021-11-06,8067,55
2021-11-06,8069,319
2021-11-06,8071,24
2021-11-06,8073,8
2021-11-06,8075,87
2021-11-06,8077,346
2021-11-06,8079,1
2021-11-06,8081,44
2021-11-06,8083,37
2021-11-06,8085,89
2021-11-06,8087,99
2021-11-06,8089,84
2021-11-06,8091,5
2021-11-06,8093,10
2021-11-06,8095,14
2021-11-06,8097,5
2021-11-06,8099,32
2021-11-06,8101,512
2021-11-06,8103,9
2021-11-06,8105,23
2021-11-06,8107,23
2021-11-06,8109,8
2021-11-06,8111,0
2021-11-06,8113,5
2021-11-06,8115,5
2021-11-06,8117,11
2021-11-06,8119,36
2021-11-06,8121,20
2021-11-06,8123,473
2021-11-06,8125,18
2021-11-06,9001,2310
2021-11-06,9003,2595
2021-11-06,9005,329
2021-11-06,9007,397
2021-11-06,9009,2241
2021-11-06,9011,495
2021-11-06,9013,198
2021-11-06,9015,220
2021-11-06,10001,452
2021-11-06,10003,1028
2021-11-06,10005,635
2021-11-06,11001,1193
2021-11-06,12001,507
2021-11-06,12003,121
2021-11-06,12005,687
2021-11-06,12007,119
2021-11-06,12009,1746
2021-11-06,12011,4806
2021-11-06,12013,85
2021-11-06,12015,671
2021-11-06,12017,815
2021-11-06,12019,694
2021-11-06,12021,854
2021-11-06,12023,314
2021-11-06,12027,133
2021-11-06,12029,33
2021-11-06,12031,2804
2021-11-06,12033,1081
2021-11-06,12035,225
2021-11-06,12037,45
2021-11-06,12039,126
2021-11-06,12041,55
2021-11-06,12043,28
2021-11-06,12045,64
2021-11-06,12047,49
2021-11-06,12049,101
2021-11-06,12051,115
2021-11-06,12053,918
2021-11-06,12055,554
2021-11-06,12057,2985
2021-11-06,12059,73
2021-11-06,12061,559
2021-11-06,12063,274
2021-11-06,12065,36
2021-11-06,12067,35
2021-11-06,12069,1203
2021-11-06,12071,1812
2021-11-06,12073,509
2021-11-06,12075,82
2021-11-06,12077,23
2021-11-06,12079,54
2021-11-06,12081,1126
2021-11-06,12083,1738
2021-11-06,12085,511
2021-11-06,12086,8946
2021-11-06,12087,94
2021-11-06,12089,243
2021-11-06,12091,559
2021-11-06,12093,173
2021-11-06,12095,2185
2021-11-06,12097,893
2021-11-06,12099,4168
2021-11-06,12101,1555
2021-11-06,12103,2687
2021-11-06,12105,2454
2021-11-06,12107,320
2021-11-06,12113,514
2021-11-06,12115,1293
2021-11-06,12117,857
2021-11-06,12109,463
2021-11-06,12111,1022
2021-11-06,12119,464
2021-11-06,12121,169
2021-11-06,12123,79
2021-11-06,12125,96
2021-11-06,12127,1314
2021-11-06,12129,103
2021-11-06,12131,161
2021-11-06,12133,66
2021-11-06,13001,105
2021-11-06,13003,37
2021-11-06,13005,62
2021-11-06,13007,14
2021-11-06,13009,191
2021-11-06,13011,63
2021-11-06,13013,199
2021-11-06,13015,347
2021-11-06,13017,101
2021-11-06,13019,68
2021-11-06,13021,637
2021-11-06,13023,78
2021-11-06,13025,87
2021-11-06,13027,71
2021-11-06,13029,71
2021-11-06,13031,204
2021-11-06,13033,84
2021-11-06,13035,119
2021-11-06,13037,21
2021-11-06,13039,96
2021-11-06,13043,87
2021-11-06,13045,311
2021-11-06,13047,112
2021-11-06,13049,55
2021-11-06,13051,698
2021-11-06,13053,19
2021-11-06,13055,104
2021-11-06,13057,460
2021-11-06,13059,181
2021-11-06,13061,4
2021-11-06,13063,742
2021-11-06,13065,35
2021-11-06,13067,1399
2021-11-06,13069,230
2021-11-06,13071,189
2021-11-06,13073,300
2021-11-06,13075,62
2021-11-06,13077,371
2021-11-06,13079,43
2021-11-06,13081,111
2021-11-06,13083,21
2021-11-06,13085,73
2021-11-06,13087,100
2021-11-06,13089,1337
2021-11-06,13091,126
2021-11-06,13093,59
2021-11-06,13095,416
2021-11-06,13097,300
2021-11-06,13099,57
2021-11-06,13101,11
2021-11-06,13103,167
2021-11-06,13105,87
2021-11-06,13107,133
2021-11-06,13109,53
2021-11-06,13111,108
2021-11-06,13113,239
2021-11-06,13115,380
2021-11-06,13117,277
2021-11-06,13119,83
2021-11-06,13121,1796
2021-11-06,13123,136
2021-11-06,13125,20
2021-11-06,13127,337
2021-11-06,13129,198
2021-11-06,13131,88
2021-11-06,13133,73
2021-11-06,13135,1472
2021-11-06,13137,207
2021-11-06,13139,647
2021-11-06,13141,82
2021-11-06,13143,120
2021-11-06,13145,88
2021-11-06,13147,70
2021-11-06,13149,40
2021-11-06,13151,505
2021-11-06,13153,383
2021-11-06,13155,39
2021-11-06,13157,215
2021-11-06,13159,59
2021-11-06,13161,59
2021-11-06,13163,86
2021-11-06,13165,58
2021-11-06,13167,62
2021-11-06,13169,94
2021-11-06,13171,92
2021-11-06,13173,17
2021-11-06,13175,242
2021-11-06,13177,80
2021-11-06,13179,121
2021-11-06,13181,33
2021-11-06,13183,26
2021-11-06,13185,313
2021-11-06,13187,107
2021-11-06,13193,43
2021-11-06,13195,78
2021-11-06,13197,39
2021-11-06,13189,76
2021-11-06,13191,31
2021-11-06,13199,112
2021-11-06,13201,22
2021-11-06,13205,100
2021-11-06,13207,149
2021-11-06,13209,42
2021-11-06,13211,43
2021-11-06,13213,139
2021-11-06,13215,641
2021-11-06,13217,348
2021-11-06,13219,82
2021-11-06,13221,42
2021-11-06,13223,336
2021-11-06,13225,104
2021-11-06,13227,119
2021-11-06,13229,103
2021-11-06,13231,70
2021-11-06,13233,158
2021-11-06,13235,61
2021-11-06,13237,82
2021-11-06,13239,4
2021-11-06,13241,66
2021-11-06,13243,43
2021-11-06,13245,709
2021-11-06,13247,238
2021-11-06,13249,7
2021-11-06,13251,62
2021-11-06,13253,25
2021-11-06,13255,315
2021-11-06,13257,111
2021-11-06,13259,28
2021-11-06,13261,135
2021-11-06,13263,27
2021-11-06,13265,3
2021-11-06,13267,109
2021-11-06,13269,37
2021-11-06,13271,73
2021-11-06,13273,56
2021-11-06,13275,181
2021-11-06,13277,180
2021-11-06,13279,169
2021-11-06,13281,82
2021-11-06,13283,53
2021-11-06,13285,314
2021-11-06,13287,49
2021-11-06,13289,60
2021-11-06,13291,127
2021-11-06,13293,180
2021-11-06,13295,152
2021-11-06,13297,345
2021-11-06,13299,246
2021-11-06,13301,25
2021-11-06,13303,120
2021-11-06,13305,171
2021-11-06,13307,6
2021-11-06,13309,35
2021-11-06,13311,130
2021-11-06,13313,340
2021-11-06,13315,58
2021-11-06,13317,36
2021-11-06,13319,45
2021-11-06,13321,91
2021-11-06,15001,122
2021-11-06,15003,710
2021-11-06,15005,0
2021-11-06,15007,10
2021-11-06,15009,94
2021-11-06,16001,790
2021-11-06,16003,12
2021-11-06,16005,190
2021-11-06,16007,13
2021-11-06,16009,26
2021-11-06,16011,124
2021-11-06,16013,27
2021-11-06,16015,10
2021-11-06,16017,103
2021-11-06,16019,215
2021-11-06,16021,33
2021-11-06,16023,4
2021-11-06,16025,1
2021-11-06,16027,531
2021-11-06,16029,19
2021-11-06,16031,38
2021-11-06,16033,0
2021-11-06,16035,26
2021-11-06,16037,6
2021-11-06,16039,47
2021-11-06,16041,23
2021-11-06,16043,16
2021-11-06,16045,62
2021-11-06,16047,41
2021-11-06,16049,36
2021-11-06,16051,45
2021-11-06,16053,52
2021-11-06,16055,408
2021-11-06,16057,37
2021-11-06,16059,19
2021-11-06,16061,21
2021-11-06,16063,12
2021-11-06,16065,39
2021-11-06,16067,48
2021-11-06,16069,99
2021-11-06,16071,9
2021-11-06,16073,39
2021-11-06,16075,65
2021-11-06,16077,15
2021-11-06,16079,61
2021-11-06,16081,5
2021-11-06,16083,219
2021-11-06,16085,12
2021-11-06,16087,47
2021-11-06,17001,186
2021-11-06,17003,13
2021-11-06,17005,33
2021-11-06,17007,96
2021-11-06,17009,17
2021-11-06,17011,106
2021-11-06,17013,5
2021-11-06,17015,40
2021-11-06,17017,40
2021-11-06,17019,207
2021-11-06,17021,101
2021-11-06,17023,50
2021-11-06,17025,59
2021-11-06,17027,113
2021-11-06,17029,132
2021-11-06,17031,11883
2021-11-06,17033,46
2021-11-06,17035,39
2021-11-06,17037,139
2021-11-06,17039,37
2021-11-06,17041,44
2021-11-06,17043,1475
2021-11-06,17045,70
2021-11-06,17047,20
2021-11-06,17049,113
2021-11-06,17051,70
2021-11-06,17053,67
2021-11-06,17055,128
2021-11-06,17057,91
2021-11-06,17059,10
2021-11-06,17061,53
2021-11-06,17063,93
2021-11-06,17065,25
2021-11-06,17067,45
2021-11-06,17069,16
2021-11-06,17071,23
2021-11-06,17073,106
2021-11-06,17075,82
2021-11-06,17077,106
2021-11-06,17079,23
2021-11-06,17081,147
2021-11-06,17083,72
2021-11-06,17085,32
2021-11-06,17087,38
2021-11-06,17089,940
2021-11-06,17091,269
2021-11-06,17093,127
2021-11-06,17095,203
2021-11-06,17097,1169
2021-11-06,17099,345
2021-11-06,17101,44
2021-11-06,17103,102
2021-11-06,17105,111
2021-11-06,17107,89
2021-11-06,17115,262
2021-11-06,17117,138
2021-11-06,17119,680
2021-11-06,17121,154
2021-11-06,17123,25
2021-11-06,17125,54
2021-11-06,17127,56
2021-11-06,17109,78
2021-11-06,17111,362
2021-11-06,17113,261
2021-11-06,17129,17
2021-11-06,17131,37
2021-11-06,17133,105
2021-11-06,17135,89
2021-11-06,17137,123
2021-11-06,17139,41
2021-11-06,17141,102
2021-11-06,17143,409
2021-11-06,17145,85
2021-11-06,17147,20
2021-11-06,17149,61
2021-11-06,17151,6
2021-11-06,17153,12
2021-11-06,17155,5
2021-11-06,17157,109
2021-11-06,17159,66
2021-11-06,17161,412
2021-11-06,17165,87
2021-11-06,17167,331
2021-11-06,17169,24
2021-11-06,17171,7
2021-11-06,17173,53
2021-11-06,17175,29
2021-11-06,17163,651
2021-11-06,17177,115
2021-11-06,17179,374
2021-11-06,17181,52
2021-11-06,17183,222
2021-11-06,17185,22
2021-11-06,17187,71
2021-11-06,17189,35
2021-11-06,17191,65
2021-11-06,17193,43
2021-11-06,17195,229
2021-11-06,17197,1214
2021-11-06,17199,192
2021-11-06,17201,596
2021-11-06,17203,105
2021-11-06,18001,80
2021-11-06,18003,851
2021-11-06,18005,188
2021-11-06,18007,17
2021-11-06,18009,45
2021-11-06,18011,126
2021-11-06,18013,50
2021-11-06,18015,39
2021-11-06,18017,127
2021-11-06,18019,273
2021-11-06,18021,61
2021-11-06,18023,79
2021-11-06,18025,30
2021-11-06,18027,118
2021-11-06,18029,103
2021-11-06,18031,110
2021-11-06,18033,105
2021-11-06,18035,282
2021-11-06,18037,135
2021-11-06,18039,540
2021-11-06,18041,93
2021-11-06,18043,229
2021-11-06,18045,62
2021-11-06,18047,46
2021-11-06,18049,69
2021-11-06,18051,119
2021-11-06,18053,233
2021-11-06,18055,102
2021-11-06,18057,502
2021-11-06,18059,184
2021-11-06,18061,97
2021-11-06,18063,387
2021-11-06,18065,163
2021-11-06,18067,306
2021-11-06,18069,104
2021-11-06,18071,96
2021-11-06,18073,92
2021-11-06,18075,52
2021-11-06,18077,102
2021-11-06,18079,67
2021-11-06,18081,475
2021-11-06,18083,113
2021-11-06,18085,155
2021-11-06,18087,88
2021-11-06,18089,1238
2021-11-06,18091,256
2021-11-06,18093,181
2021-11-06,18095,450
2021-11-06,18097,2252
2021-11-06,18099,144
2021-11-06,18101,20
2021-11-06,18103,103
2021-11-06,18105,206
2021-11-06,18107,116
2021-11-06,18109,194
2021-11-06,18111,53
2021-11-06,18113,114
2021-11-06,18115,13
2021-11-06,18117,70
2021-11-06,18119,76
2021-11-06,18121,31
2021-11-06,18123,55
2021-11-06,18125,45
2021-11-06,18127,383
2021-11-06,18129,44
2021-11-06,18131,57
2021-11-06,18133,84
2021-11-06,18135,103
2021-11-06,18137,93
2021-11-06,18139,32
2021-11-06,18143,78
2021-11-06,18145,133
2021-11-06,18147,46
2021-11-06,18149,74
2021-11-06,18151,80
2021-11-06,18141,641
2021-11-06,18153,55
2021-11-06,18155,12
2021-11-06,18157,271
2021-11-06,18159,63
2021-11-06,18161,17
2021-11-06,18163,500
2021-11-06,18165,56
2021-11-06,18167,313
2021-11-06,18169,105
2021-11-06,18171,18
2021-11-06,18173,193
2021-11-06,18175,55
2021-11-06,18177,263
2021-11-06,18179,92
2021-11-06,18181,67
2021-11-06,18183,58
2021-11-06,19001,36
2021-11-06,19003,8
2021-11-06,19005,54
2021-11-06,19007,52
2021-11-06,19009,14
2021-11-06,19011,57
2021-11-06,19013,364
2021-11-06,19015,38
2021-11-06,19017,70
2021-11-06,19019,39
2021-11-06,19021,47
2021-11-06,19023,39
2021-11-06,19025,18
2021-11-06,19027,53
2021-11-06,19029,59
2021-11-06,19031,27
2021-11-06,19033,117
2021-11-06,19035,45
2021-11-06,19037,18
2021-11-06,19039,29
2021-11-06,19041,35
2021-11-06,19043,58
2021-11-06,19045,104
2021-11-06,19047,47
2021-11-06,19049,108
2021-11-06,19051,25
2021-11-06,19053,13
2021-11-06,19055,50
2021-11-06,19057,100
2021-11-06,19059,52
2021-11-06,19061,236
2021-11-06,19063,46
2021-11-06,19065,52
2021-11-06,19067,46
2021-11-06,19069,28
2021-11-06,19071,11
2021-11-06,19073,17
2021-11-06,19075,37
2021-11-06,19077,34
2021-11-06,19079,57
2021-11-06,19081,39
2021-11-06,19083,52
2021-11-06,19085,78
2021-11-06,19087,51
2021-11-06,19089,23
2021-11-06,19091,28
2021-11-06,19093,41
2021-11-06,19095,31
2021-11-06,19097,46
2021-11-06,19099,87
2021-11-06,19101,41
2021-11-06,19103,101
2021-11-06,19105,61
2021-11-06,19107,37
2021-11-06,19109,74
2021-11-06,19111,100
2021-11-06,19113,409
2021-11-06,19115,52
2021-11-06,19117,24
2021-11-06,19119,42
2021-11-06,19121,25
2021-11-06,19123,59
2021-11-06,19125,95
2021-11-06,19127,91
2021-11-06,19129,29
2021-11-06,19131,43
2021-11-06,19133,39
2021-11-06,19135,38
2021-11-06,19137,42
2021-11-06,19139,117
2021-11-06,19141,65
2021-11-06,19143,17
2021-11-06,19145,30
2021-11-06,19147,32
2021-11-06,19149,88
2021-11-06,19151,24
2021-11-06,19153,754
2021-11-06,19155,205
2021-11-06,19157,42
2021-11-06,19159,29
2021-11-06,19161,26
2021-11-06,19163,282
2021-11-06,19165,41
2021-11-06,19167,77
2021-11-06,19169,53
2021-11-06,19171,77
2021-11-06,19173,13
2021-11-06,19175,38
2021-11-06,19177,21
2021-11-06,19179,139
2021-11-06,19181,100
2021-11-06,19183,59
2021-11-06,19185,24
2021-11-06,19187,120
2021-11-06,19189,34
2021-11-06,19191,39
2021-11-06,19193,248
2021-11-06,19195,9
2021-11-06,19197,48
2021-11-06,20001,27
2021-11-06,20003,22
2021-11-06,20005,26
2021-11-06,20007,7
2021-11-06,20009,59
2021-11-06,20011,43
2021-11-06,20013,40
2021-11-06,20015,136
2021-11-06,20017,4
2021-11-06,20019,10
2021-11-06,20021,79
2021-11-06,20023,14
2021-11-06,20025,7
2021-11-06,20027,31
2021-11-06,20029,32
2021-11-06,20031,28
2021-11-06,20033,12
2021-11-06,20035,127
2021-11-06,20037,113
2021-11-06,20039,13
2021-11-06,20041,61
2021-11-06,20043,29
2021-11-06,20045,105
2021-11-06,20047,13
2021-11-06,20049,6
2021-11-06,20051,76
2021-11-06,20053,29
2021-11-06,20055,89
2021-11-06,20057,96
2021-11-06,20059,60
2021-11-06,20061,58
2021-11-06,20063,22
2021-11-06,20065,12
2021-11-06,20067,29
2021-11-06,20069,18
2021-11-06,20071,3
2021-11-06,20073,14
2021-11-06,20075,1
2021-11-06,20077,23
2021-11-06,20079,87
2021-11-06,20081,9
2021-11-06,20083,10
2021-11-06,20085,19
2021-11-06,20087,49
2021-11-06,20089,10
2021-11-06,20091,944
2021-11-06,20093,13
2021-11-06,20095,21
2021-11-06,20097,5
2021-11-06,20099,61
2021-11-06,20101,8
2021-11-06,20103,133
2021-11-06,20105,6
2021-11-06,20107,18
2021-11-06,20109,9
2021-11-06,20111,93
2021-11-06,20115,33
2021-11-06,20117,31
2021-11-06,20113,97
2021-11-06,20119,14
2021-11-06,20121,64
2021-11-06,20123,16
2021-11-06,20125,116
2021-11-06,20127,23
2021-11-06,20129,9
2021-11-06,20131,56
2021-11-06,20133,52
2021-11-06,20135,17
2021-11-06,20137,32
2021-11-06,20139,38
2021-11-06,20141,14
2021-11-06,20143,14
2021-11-06,20145,16
2021-11-06,20147,28
2021-11-06,20149,42
2021-11-06,20151,27
2021-11-06,20153,7
2021-11-06,20155,168
2021-11-06,20157,15
2021-11-06,20159,15
2021-11-06,20161,60
2021-11-06,20163,12
2021-11-06,20165,16
2021-11-06,20167,33
2021-11-06,20169,184
2021-11-06,20171,28
2021-11-06,20173,1032
2021-11-06,20175,50
2021-11-06,20177,472
2021-11-06,20179,15
2021-11-06,20181,13
2021-11-06,20183,3
2021-11-06,20185,16
2021-11-06,20187,6
2021-11-06,20189,13
2021-11-06,20191,61
2021-11-06,20193,22
2021-11-06,20195,8
2021-11-06,20197,18
2021-11-06,20199,4
2021-11-06,20201,17
2021-11-06,20203,6
2021-11-06,20205,33
2021-11-06,20207,10
2021-11-06,20209,379
2021-11-06,21001,82
2021-11-06,21003,70
2021-11-06,21005,48
2021-11-06,21007,20
2021-11-06,21009,147
2021-11-06,21011,31
2021-11-06,21013,96
2021-11-06,21015,211
2021-11-06,21017,35
2021-11-06,21019,105
2021-11-06,21021,81
2021-11-06,21023,10
2021-11-06,21025,30
2021-11-06,21027,36
2021-11-06,21029,128
2021-11-06,21031,37
2021-11-06,21033,49
2021-11-06,21035,60
2021-11-06,21037,106
2021-11-06,21039,12
2021-11-06,21041,28
2021-11-06,21043,60
2021-11-06,21045,57
2021-11-06,21047,129
2021-11-06,21049,40
2021-11-06,21051,59
2021-11-06,21053,35
2021-11-06,21055,35
2021-11-06,21057,19
2021-11-06,21059,271
2021-11-06,21061,30
2021-11-06,21063,8
2021-11-06,21065,12
2021-11-06,21067,411
2021-11-06,21069,35
2021-11-06,21071,111
2021-11-06,21073,80
2021-11-06,21075,16
2021-11-06,21077,41
2021-11-06,21079,49
2021-11-06,21081,40
2021-11-06,21083,126
2021-11-06,21085,93
2021-11-06,21087,34
2021-11-06,21089,81
2021-11-06,21091,18
2021-11-06,21093,287
2021-11-06,21095,131
2021-11-06,21097,39
2021-11-06,21099,63
2021-11-06,21101,101
2021-11-06,21103,29
2021-11-06,21105,19
2021-11-06,21107,204
2021-11-06,21109,50
2021-11-06,21111,1588
2021-11-06,21113,95
2021-11-06,21115,48
2021-11-06,21117,276
2021-11-06,21119,36
2021-11-06,21121,53
2021-11-06,21123,51
2021-11-06,21125,126
2021-11-06,21127,40
2021-11-06,21129,33
2021-11-06,21131,19
2021-11-06,21133,70
2021-11-06,21135,57
2021-11-06,21137,93
